STORE_NAME,longitude,latitude,ADDRESS,ADDRESS2,CITY,STATE,ZIP5,zip4,County,
"WALGREEN 04871",-80.611427,35.477055,"1310 S Cannon Blvd","","Kannapolis","NC","28083","6233","CABARRUS" 
"FOOD LION 1659",-77.771027,36.022648,"3936 Bishop Rd","","Battleboro","NC","27809","9038","EDGECOMBE" 
"BI-LO 5011",-83.362495,35.17458,"245 Macon Plaza Dr","","Franklin","NC","28734","1708","MACON" 
"Walmart S/C  1355",-76.812157,34.734047,"300 NC Highway 24","","Morehead City","NC","28557","2551","CARTERET" 
"B MART & GRILL",-79.393242,36.071281,"400 E Elm St","","Graham","NC","27253","3120","ALAMANCE" 
"WHITES CROSS GROCERY INC",-76.865471,36.137329,"1906 Wakelon Rd","","Colerain","NC","27924","8999","BERTIE" 
"FOOD LION 1694",-78.867752,34.13903,"108 Tabor Xing","","Tabor City","NC","28463","2705","COLUMBUS" 
"HARRIS TEETER 103",-78.77166,35.593128,"1422 N Main St","","Fuquay Varina","NC","27526","6900","WAKE" 
"THRIFTY STOP",-80.533859,34.970947,"879 E Sunset Dr","","Monroe","NC","28112","5889","UNION" 
"FOOD LION 624",-78.822403,35.763592,"2458 SW Cary Pkwy","","Cary","NC","27513","5318","WAKE" 
"Aldi 45",-80.835632,35.588776,"132 E Plaza Dr","","Mooresville","NC","28115","8042","IREDELL" 
"Walmart STORE  2058",-78.609779,35.835735,"1725 New Hope Church Rd","","Raleigh","NC","27609","6285","WAKE" 
"Walmart S/C  1661",-77.641586,35.263405,"4101 W Vernon Ave","","Kinston","NC","28504","9672","LENOIR" 
"Walmart S/C  1849",-80.274498,36.189877,"320 E Hanes Mill Rd","","Winston Salem","NC","27105","9135","FORSYTH" 
"FOOD LION 2534",-78.561035,35.941677,"13200 NEW FALLS OF NEUSE RD","","RALEIGH","NC","27614","","WAKE" 
"FOOD LION 1552",-80.664948,35.371025,"3673 Concord Pkwy S","","Concord","NC","28027","9054","CABARRUS" 
"FOOD LION 1655",-78.056496,34.259953,"1735 REED RD","","LELAND","NC","28451","","BRUNSWICK" 
"ALDI 92",-78.576591,35.841667,"4241 Louisburg Rd","","Raleigh","NC","27604","4332","WAKE" 
"HARRIS TEETER 136",-78.602226,35.905727,"9600 FALLS OF THE NEUSE RD","","RALEIGH","NC","27615","","WAKE" 
"FOOD LION 2520",-77.649872,36.470684,"175 Roanoke Ave","","Roanoke Rapids","NC","27870","1913","HALIFAX" 
"Walmart S/C 3289",-81.48204,36.390846,"1489 Mount Jefferson Rd","","West Jefferson","NC","28694","8336","ASHE" 
"Walmart S/C 1237",-78.60463,35.294704,"590 JACKSON BLVD","","DUNN","NC","28334","","HARNETT" 
"KING'S WAY MINI MART 06",-81.140221,35.279633,"2529 E Ozark Ave","","Gastonia","NC","28054","1423","GASTON" 
"HARRIS TEETER 039",-80.625214,35.14093,"7800J Stevens Mill Rd","","Matthews","NC","28104","2930","UNION" 
"LOWES FOOD STORE 181",-77.066704,34.689922,"321 WB McLean Dr","","Cape Carteret","NC","28584","8516","ONSLOW" 
"Aldi 72",-78.877991,35.131306,"5201 Ramsey St","","Fayetteville","NC","28311","0659","CUMBERLAND" 
"LOWES FOOD STORE 188",-79.919678,36.040138,"1236 Guilford College Rd","","Jamestown","NC","27282","9810","GUILFORD" 
"FOOD LION 2538",-77.93911,36.532516,"2467 Eaton Ferry Rd","","Littleton","NC","27850","7712","HALIFAX" 
"FOOD LION 638",-81.383743,35.736748,"2720 2nd Ave NW","","Hickory","NC","28601","5640","CATAWBA" 
"HARRIS TEETER 066",-80.813606,35.060844,"7852 Rea Rd","","Charlotte","NC","28277","6502","MECKLENBURG" 
"Walmart SUPERCENTER 1663",-83.009262,35.466442,"135 Town Center Loop","","Waynesville","NC","28786","6871","HAYWOOD" 
"Walmart SUPERCENTER 1614",-78.839645,36.028862,"1525 Glenn School Rd","","Durham","NC","27704","3515","DURHAM" 
"HARRIS TEETER 033",-79.890007,36.088478,"701 Francis King St","","Greensboro","NC","27410","4105","GUILFORD" 
"TOMMY'S MINI MART",-78.079254,34.305695,"3280 Mt Misery Rd NE","","Leland","NC","28451","9060","BRUNSWICK" 
"HARRIS TEETER 035",-80.849144,35.161884,"5030 Park Rd","","Charlotte","NC","28209","3530","MECKLENBURG" 
"GALLIMORE PACKING PLANT",-79.991814,35.741779,"5629 Gallimore Town Rd","","Trinity","NC","27370","","RANDOLPH" 
"BI-LO 5420",-80.850639,35.790733,"1909 E Broad St","","Statesville","NC","28625","4309","IREDELL" 
"RAY'S PRODUCE & SEAFOOD WORLD",-78.711639,34.300396,"400 Vinson Blvd","","Whiteville","NC","28472","4982","COLUMBUS" 
"LOWES FOOD STORE 186",-77.871689,34.199921,"805 Pine Grove Dr","","Wilmington","NC","28409","5601","NEW HANOVER" 
"SETH MART",-79.77021,36.142555,"1601 Lees Chapel Rd","","Greensboro","NC","27405","1619","GUILFORD" 
"Rite Aid 11486",-80.925377,35.146477,"2215 W Arrowood Rd","","Charlotte","NC","28217","7939","MECKLENBURG" 
"BI-LO 5413",-80.953094,35.32021,"2924 Mount Holly Huntersville Rd","","Charlotte","NC","28214","9396","MECKLENBURG" 
"S & K EXPRESS",-81.187782,35.270161,"549 N Chester St","","Gastonia","NC","28052","7320","GASTON" 
"FOOD LION 2536",-79.182434,35.521084,"2581 Hawkins Ave","","Sanford","NC","27330","9236","LEE" 
"ALDI 94",-77.641647,35.263054,"4120 W Vernon Ave","","Kinston","NC","28504","9673","LENOIR" 
"IGA 601",-80.687653,35.72863,"11745 Statesville Blvd","Ste A","Cleveland","NC","27013","9419","ROWAN" 
"LOWES FOOD STORE 184",-78.866966,35.737835,"5400 Apex Peakway","","Apex","NC","27502","3924","WAKE" 
"SAM AND SON MART",-80.897141,35.256783,"445 Bradford Dr","","Charlotte","NC","28208","2072","MECKLENBURG" 
"VILLAGE MARKET #2",-81.178215,36.236145,"3148 Sparta Rd","","N Wilkesboro","NC","28659","7725","WILKES" 
"ALDI 77",-80.544052,34.996155,"1404 W Roosevelt Blvd","","Monroe","NC","28110","2750","UNION" 
"FOOD LION 2531",-79.93734,35.993214,"118 W Main St","","Jamestown","NC","27282","9529","GUILFORD" 
"BIG JIM'S FOOD MART #6",-77.580574,35.990257,"7564 NC Highway 33 NW","","Tarboro","NC","27886","8884","EDGECOMBE" 
"L&M CONVENIENT MART",-79.114853,34.484192,"1309 Lakeview Rd","","Fairmont","NC","28340","1807","ROBESON" 
"PIGGLY WIGGLY 57",-77.55014,34.898533,"8406 Richlands Hwy","","Richlands","NC","28574","7475","ONSLOW" 
"PIGGLY WIGGLY 46",-77.131424,34.693764,"715 W Corbett Ave","","Swansboro","NC","28584","","ONSLOW" 
"CAMP LEJEUNE MCB COMMISSARY",-77.344177,34.723309,"1230 Holcomb Blvd","","Camp Lejeune","NC","28547","2513","ONSLOW" 
"New River MCAS Commissary",-77.453217,34.724403,"AS4055 Curtis Rd","PSC Box 21006","Jacksonville","NC","28545","","ONSLOW" 
"MINUTE STOP",-79.291275,34.53653,"202 E Main St","","Rowland","NC","28383","","ROBESON" 
"VARIETY SEAFOOD OF ETOWN",-78.618332,34.631054,"1203 W KING STREET","","ELIZABETHTOWN","NC","28337","","BLADEN" 
"HARRIS TEETER 063",-77.852448,35.963745,"3679 Sunset Ave","","Rocky Mount","NC","27804","3411","NASH" 
"MCCASKEY FARMS",-77.077026,36.324642,"145 McCaskey Rd","","Ahoskie","NC","27910","8065","HERTFORD" 
"Walmart S/C  1255",-79.481895,34.757008,"901 US Highway 401 S","","Laurinburg","NC","28352","5089","SCOTLAND" 
"Walmart S/C  2836",-78.780693,35.592686,"1051 E Broad St","","Fuquay Varina","NC","27526","1799","WAKE" 
"PIGGLY WIGGLY 48",-76.646477,34.724945,"1500 Live Oak St","","Beaufort","NC","28516","1519","CARTERET" 
"NIC'S PIC KWIK #3",-79.366211,34.887508,"24341 MAIN ST","","WAGRAM","NC","28396","1206","SCOTLAND" 
"FOOD LION 2528",-80.813133,35.598557,"529 E Plaza Dr","","Mooresville","NC","28115","8071","IREDELL" 
"HARRIS TEETER 099",-80.875763,35.586231,"134H Town Center Dr","","Mooresville","NC","28117","9154","IREDELL" 
"Walmart STORE  948",-81.288239,35.700768,"2525 US Highway 70 SE","","Hickory","NC","28602","8302","CATAWBA" 
"Walmart STORE  2496",-81.658127,36.19743,"200 Watauga Village Dr","","Boone","NC","28607","5029","WATAUGA" 
"Walmart 2247",-78.780052,35.737549,"2010 Kildaire Farm Rd","","Cary","NC","27518","6614","WAKE" 
"Walmart STORE  2137",-78.996155,35.953705,"5450 New Hope Commons Dr","","Durham","NC","27707","9716","DURHAM" 
"Walmart SUPERCENTER 2134",-80.755951,35.293205,"7735 N Tryon St","","Charlotte","NC","28262","3498","MECKLENBURG" 
"Walmart STORE 2005",-80.592224,35.462543,"2420 Supercenter Dr NE","","Kannapolis","NC","28083","6426","CABARRUS" 
"Walmart S/C  1312",-78.968864,35.175102,"670 Lillington Hwy","","Spring Lake","NC","28390","2119","CUMBERLAND" 
"Walmart S/C  1288",-78.982849,36.377518,"1049 Durham Rd","Ste A","Roxboro","NC","27573","6123","PERSON" 
"Walmart SUPERCENTER 1290",-81.192139,36.150253,"1801 US Highway 421","","Wilkesboro","NC","28697","2279","WILKES" 
"Walmart S/C  1268",-78.72271,34.301971,"200 Columbus Corners Dr","","Whiteville","NC","28472","4905","COLUMBUS" 
"Walmart STORE 1261",-78.879517,35.123642,"4601 Ramsey St","","Fayetteville","NC","28311","2138","CUMBERLAND" 
"Walmart Supercenter 1217",-83.365005,35.166836,"273 Commons Dr","","Franklin","NC","28734","5250","MACON" 
"Walmart 2000",-75.720428,36.098953,"5400 N Croatan  Hwy","Ste 100","Kitty Hawk","NC","27949","","DARE" 
"Walmart SUPERSTORE 1953",-78.317749,36.083591,"705 Retail Way","","Louisburg","NC","27549","2759","FRANKLIN" 
"Walmart Supercenter 1950",-76.965752,36.264374,"2150 US Highway 13 S","","Ahoskie","NC","27910","9481","HERTFORD" 
"Walmart STORE #1821 18221",-80.689392,35.211769,"9101 Albemarle Rd","","Charlotte","NC","28227","2621","MECKLENBURG" 
"Walmart 1816",-78.491234,35.798252,"7106 Knightdale Blvd","","Knightdale","NC","27545","9265","WAKE" 
"Walmart 1795",-82.703987,35.277031,"177 Forest Gate Ctr","","Pisgah Forest","NC","28768","7903","TRANSYLVANIA" 
"Walmart SUPERCENTER 1774",-79.128113,35.443726,"3310 NC Highway 87 S","","Sanford","NC","27332","9628","LEE" 
"Walmart STORE  1751",-78.708107,35.86018,"6600 Glenwood Ave","","Raleigh","NC","27612","7128","WAKE" 
"Walmart STORE 1694",-82.033615,35.648357,"2875 Sugar Hill Rd","","Marion","NC","28752","5497","MCDOWELL" 
"Walmart SUPERCENTER 1641",-77.06517,35.837315,"1529 Washington St","","Williamston","NC","27892","9738","MARTIN" 
"Walmart Supercenter 1613",-80.029434,35.992229,"2628 S Main St","","High Point","NC","27265","","GUILFORD" 
"Walmart SUPERCENTER 1579",-78.606857,36.280663,"1015 Lewis St","","Oxford","NC","27565","6115","GRANVILLE" 
"Walmart SUPERCENTER 1558",-79.735039,36.489681,"304 E Arbor Ln","","Eden","NC","27288","5396","ROCKINGHAM" 
"Walmart 1527",-76.296028,36.293488,"101 Tanglewood Pkwy N","","Elizabeth City","NC","27909","7788","PASQUOTANK" 
"Walmart S/C  1502",-77.632492,36.429043,"251 Premier Blvd","","Roanoke Rapids","NC","27870","5076","HALIFAX" 
"Walmart STORE  1498",-79.857971,36.133816,"3738 Battleground Ave","","Greensboro","NC","27410","2344","GUILFORD" 
"Walmart S/C 1464",-80.92955,35.143456,"8180 S Tryon St","","Charlotte","NC","28273","3325","MECKLENBURG" 
"Walmart STORE  1452",-80.781944,35.098999,"3209 Pineville Matthews Rd","","Charlotte","NC","28226","9301","MECKLENBURG" 
"Just $ave 137",-81.15036,36.184345,"101 Market Place Dr","","N Wilkesboro","NC","28659","3152","WILKES" 
"Walmart S/C  1348",-77.899139,34.145992,"5135 Carolina Beach Rd","","Wilmington","NC","28412","2516","NEW HANOVER" 
"Walmart SUPERCENTER 1337",-80.834503,36.277683,"548 CC Camp Rd","","Elkin","NC","28621","","SURRY" 
"Walmart Supercenter 1352",-77.971443,34.740852,"5625 S NC 41 Hwy","","Wallace","NC","28466","6095","DUPLIN" 
"Walmart SUPERCENTER 1322",-80.261314,35.791519,"160 Lowes Blvd","","Lexington","NC","27292","5347","DAVIDSON" 
"Walmart STORE 1317",-82.513329,35.576511,"125 Bleachery Blvd","","Asheville","NC","28805","8209","BUNCOMBE" 
"Walmart SUPERCENTER 1666",-80.776291,35.200817,"3850 E Independence Blvd","","Charlotte","NC","28205","7305","MECKLENBURG" 
"Walmart Supercenter 1209",-81.242584,35.483433,"306 N Generals Blvd","","Lincolnton","NC","28092","3557","LINCOLN" 
"Walmart Supercenter 1191",-79.083038,36.056572,"501 Hampton Pt","","Hillsborough","NC","27278","9012","ORANGE" 
"Walmart SUPERCENTER 1179",-82.521248,35.45549,"60 Airport Rd","","Arden","NC","28704","9405","BUNCOMBE" 
"Walmart STORE  1166",-78.620834,34.632496,"1347 W Broad St","","Elizabethtown","NC","28337","9548","BLADEN" 
"Walmart SUPERCENTER 1133",-80.177284,35.341122,"781 Leonard Ave","","Albemarle","NC","28001","5257","STANLY" 
"Walmart SUPERCENTER 1096",-80.587364,35.925858,"261 Cooper Creek Dr","","Mocksville","NC","27028","5967","DAVIE" 
"Walmart SUPERCENTER 1064",-81.527,35.928421,"935 Blowing Rock Blvd","","Lenoir","NC","28645","3711","CALDWELL" 
"Walmart SuperCenter 1060",-81.701836,35.726837,"G120 Morganton Heights Blvd","","Morganton","NC","28655","5210","BURKE" 
"Walmart Supercenter 1010",-79.735344,34.915642,"720 E US Highway 74","","Rockingham","NC","28379","7206","RICHMOND" 
"Walmart SUPERCENTER 1372",-78.654549,35.718864,"4500 Fayetteville Rd","","Raleigh","NC","27603","","WAKE" 
"Walmart S/C  2256",-78.441177,36.335243,"200 N Cooper Dr","","Henderson","NC","27536","4016","VANCE" 
"T & S VARIETY",-77.545494,34.70282,"811 Haws Run Rd","","Jacksonville","NC","28540","9578","ONSLOW" 
"TOM'S FAMILY MART",-81.42482,35.27055,"733 Stoney Point Rd","","Kings Mountain","NC","28086","8567","CLEVELAND" 
"FLAGS FOOD MARKET",-77.604309,36.416508,"2 W 11th St","","Weldon","NC","27890","1908","HALIFAX" 
"LOWES FOOD STORE 203",-79.991882,36.171913,"2205 Oak Ridge Rd Ste B","","Oak Ridge","NC","27310","8729","GUILFORD" 
"ALDI 22",-78.959503,35.042999,"4920 Raeford Rd","","Fayetteville","NC","28304","3142","CUMBERLAND" 
"ALDI 04",-81.521706,35.915096,"205 Wilkesboro Blvd NE","","Lenoir","NC","28645","4439","CALDWELL" 
"FOOD LION  2553",-77.899857,34.051498,"1401 N Lake Park Blvd","Ste 50","Carolina Beach","NC","28428","3905","NEW HANOVER" 
"K & B FOOD MART",-77.171288,35.552036,"8148 NC Highway 33 E","","Grimesland","NC","27837","8828","PITT" 
"FOOD LION 2552",-77.939034,35.769176,"3711 Peppermill Dr N","","Wilson","NC","27896","7388","WILSON" 
"AB FOOD MART INC",-78.097473,34.566895,"17331 US Highway 421","","Watha","NC","28478","8474","PENDER" 
"BI-LO 5421",-82.643806,35.552292,"511 SMOKEY PARK HWY","","CANDLER","NC","28715","","BUNCOMBE" 
"FOOTHILLS MEAT CENTER",-80.840553,36.230495,"224 S Bridge St","","Jonesville","NC","28642","2528","YADKIN" 
"FOOD LION 2558",-77.249596,35.843472,"22713 NC Highway 903","","Robersonville","NC","27871","9245","MARTIN" 
"EDEN MART",-80.802124,35.259373,"411 W Craighead Rd","","Charlotte","NC","28206","3750","MECKLENBURG" 
"ELDERS SUPERETTE 2",-83.150581,35.393513,"4732 Highway 74","","SYLVA","NC","28779","","JACKSON" 
"Walmart Supercenter 3503",-80.06839,35.856419,"1585 Liberty Dr","Ste 1","Thomasville","NC","27360","6356","DAVIDSON" 
"Walmart S/C  3595",-79.053276,35.027851,"7701 S Raeford Rd","","Fayetteville","NC","28304","6130","CUMBERLAND" 
"FOOD LION 727",-78.76786,35.801517,"900 NE Maynard Rd","","Cary","NC","27513","4163","WAKE" 
"MUNDO LATINO",-79.169495,35.470642,"906 S Horner Blvd","","Sanford","NC","27330","5301","LEE" 
"HARRIS TEETER 021",-78.662811,35.791447,"500 Oberlin Rd","","Raleigh","NC","27605","1318","WAKE" 
"FOOD LION 818",-78.953003,35.066639,"151 Westwood Shopping Ctr","","Fayetteville","NC","28314","1521","CUMBERLAND" 
"RIVERSIDE MEATS",-77.343758,35.062225,"298 Land Fill Rd","","Trenton","NC","28585","6265","JONES" 
"HARRIS TEETER 121",-80.996613,35.444801,"149 Cross Center Dr","","Denver","NC","28037","5009","LINCOLN" 
"LOWES FOOD STORE 187",-78.534225,35.987057,"12524 Capital Blvd","","Wake Forest","NC","27587","7487","WAKE" 
"LOWES FOOD STORE 189",-78.506439,35.795391,"3001 Wide Waters Pkwy","","Knightdale","NC","27545","7314","WAKE" 
"HARRIS TEETER 120",-79.010773,35.905956,"116 W Barbee Chapel Rd","","Chapel Hill","NC","27517","8119","ORANGE" 
"DISCOUNT FOODS OF LENOIR",-81.537453,35.85479,"1661 Connelly Springs Rd","","Lenoir","NC","28645","7826","CALDWELL" 
"LOWES FOOD STORE 205",-80.443268,36.010056,"HWY 801 N, STE 258","","ADVANCE","NC","27006","","DAVIE" 
"VICKSBORO GROCERY & GRILL",-78.276443,36.305664,"6215 Vicksboro Rd","","Henderson","NC","27537","4528","VANCE" 
"LOS PRIMOS SUPERMARKET",-78.888618,35.987965,"1109 E Main St","","Durham","NC","27701","4026","DURHAM" 
"FOOD LION 2545",-78.563141,35.516518,"12330 NC HWY 210","","BENSON","NC","27504","","JOHNSTON" 
"FOOD LION 2554",-80.374939,35.961262,"1430 River Ridge Rd","","Clemmons","NC","27012","8355","FORSYTH" 
"Walmart S/C  1552",-80.464821,35.657169,"323 S Arlington St","","Salisbury","NC","28144","5163","ROWAN" 
"INTERNATIONAL FOODS #1",-78.601715,35.834824,"2215 New Hope Church Rd","","Raleigh","NC","27604","1600","WAKE" 
"BEST FOOD MART",-80.245209,35.826447,"203 Raleigh Rd","","Lexington","NC","27292","3536","DAVIDSON" 
"ELIAS' BUTCHER SHOPPE INC",-77.648155,36.452766,"944 Raleigh St","","Roanoke Rapids","NC","27870","2923","HALIFAX" 
"HARRIS TEETER 218",-80.851059,35.174301,"4101 Park Rd","","Charlotte","NC","28209","2229","MECKLENBURG" 
"Nichols Food Store 1",-81.041382,35.238976,"318 S Main St","","Belmont","NC","28012","3834","GASTON" 
"C&P MINI MART #3",-79.184509,34.68745,"707F Union Chapel Rd","","Pembroke","NC","28372","","ROBESON" 
"FRANKLIN BAKING 610",-77.651352,36.441715,"610 Julian R Allsbrook Hwy","","Roanoke Rapids","NC","27870","4613","HALIFAX" 
"MIMI'S MINI MART",-80.267441,35.713585,"7169 NC Highway 8","","Lexington","NC","27292","8811","DAVIDSON" 
"ALDI 75",-81.170021,35.233761,"2108 Union Rd","","Gastonia","NC","28054","6416","GASTON" 
"CURVE VIEW QUICK SHOP",-81.523293,35.306507,"920 Fallston Rd","","Shelby","NC","28150","3553","CLEVELAND" 
"Earth Fare 110",-79.834801,36.114498,"2965 Battleground Ave","","Greensboro","NC","27408","2705","GUILFORD" 
"GRACELAND FOOD MART",-79.050873,34.683994,"3432 NC Highway 211 W","","Lumberton","NC","28360","3571","ROBESON" 
"LA CUMPLIDORA",-79.17009,35.470768,"901 S Horner Blvd","","Sanford","NC","27330","5321","LEE" 
"ALDI 73",-79.459427,36.083107,"1801 S Church St","","Burlington","NC","27215","5553","ALAMANCE" 
"SAM'S SUPERETTE",-77.940315,34.222134,"1023 S 6th St","","Wilmington","NC","28401","5705","NEW HANOVER" 
"HARRIS TEETER 117",-79.043915,35.934994,"2110 Estes Dr","","CHAPEL HILL","NC","27514","7001","ORANGE" 
"GATE CITY FOOD MART",-78.405556,36.335636,"601 W Andrews Ave","","Henderson","NC","27536","3337","VANCE" 
"STELLA'S",-76.223091,36.306408,"702 Greenleaf St","","Elizabeth City","NC","27909","3930","PASQUOTANK" 
"HILLS FOOD STORE #1",-78.71727,34.303768,"1727 S Madison St","","Whiteville","NC","28472","","COLUMBUS" 
"Harveys Supermarket 1679",-80.897163,35.240353,"1620 Ashley Rd","","Charlotte","NC","28208","3706","MECKLENBURG" 
"FOOD LION 584",-79.703339,34.895626,"803 W Hamlet Ave","","Hamlet","NC","28345","2507","RICHMOND" 
"FOOD LION 2580",-77.783081,35.302868,"301 E Washington St","","La Grange","NC","28551","1834","LENOIR" 
"FOOD LION 2581",-77.981857,35.488861,"4700 US Highway 117 N","","Pikeville","NC","27863","9580","WAYNE" 
"LAURINBURG FOOD MART",-79.445747,34.789852,"1201 Produce Market Rd","","Laurinburg","NC","28352","2703","SCOTLAND" 
"EUROFOODS IMPORTED-INTERNATIONAL",-82.610855,35.577328,"1483 Patton Ave","","Asheville","NC","28806","1746","BUNCOMBE" 
"FOOD LION 566",-79.805786,36.007034,"3228 Randleman Rd","","Greensboro","NC","27406","6529","GUILFORD" 
"TARGET STORE T-1504",-78.542206,35.972687,"12000 Retail Dr","","Wake Forest","NC","27587","7353","WAKE" 
"EAST COAST SEAFOOD",-77.930473,34.225399,"1315 Dawson St","","Wilmington","NC","28401","6027","NEW HANOVER" 
"THOMAS GROCERY",-82.116814,36.063046,"29 Green Creek Rd","","Bakersville","NC","28705","7998","MITCHELL" 
"Circle D Food Amrt 9",-76.219749,36.312649,"1013 N Road St","","Elizabeth City","NC","27909","3333","PASQUOTANK" 
"HARRIS TEETER 40",-80.769699,35.05397,"11516 Providence Rd","","Charlotte","NC","28277","2691","MECKLENBURG" 
"TARGET STORE T-1505",-80.872284,35.595573,"594 River Hwy","T1505","Mooresville","NC","28117","6829","IREDELL" 
"Circle K Stores 8524",-78.568825,35.798912,"3948 New Bern Ave","","Raleigh","NC","27610","1333","WAKE" 
"New Bern Station",-78.620865,35.779743,"1210 New Bern Ave","","Raleigh","NC","27610","2530","WAKE" 
"Circle K Stores 8527",-78.600327,35.848763,"2108 E Millbrook Rd","","Raleigh","NC","27604","1743","WAKE" 
"FAST MART",-80.723366,35.201553,"7020 Lawyers Rd","","Charlotte","NC","28227","3904","MECKLENBURG" 
"WALGREENS 5877",-81.216751,35.259697,"1902 W Franklin Blvd","","Gastonia","NC","28052","1335","GASTON" 
"WALGREENS 6927",-77.930717,35.752239,"2653 Ward Blvd","","Wilson","NC","27893","1667","WILSON" 
"WALGREENS 5761",-80.875854,35.17622,"4701 South Blvd","","Charlotte","NC","28217","2117","MECKLENBURG" 
"WALGREENS 6616",-77.35006,35.567257,"2105 E Fire Tower Rd","","Greenville","NC","27858","8014","PITT" 
"WALGREENS 6926",-77.952454,35.719814,"3001 NC Highway 42 W","","Wilson","NC","27893","7735","WILSON" 
"WALGREENS 6688",-80.868195,35.595036,"542 River Hwy","","Mooresville","NC","28117","6829","IREDELL" 
"WALGREENS 6813",-79.869324,36.069523,"4701 W Market St","","Greensboro","NC","27407","1233","GUILFORD" 
"WALGREENS 6579",-77.394447,35.609039,"671 S Memorial Dr","","Greenville","NC","27834","2856","PITT" 
"CHARLOTTE FAST MART",-80.79007,35.278728,"1421 Tom Hunter Rd","","Charlotte","NC","28213","7435","MECKLENBURG" 
"PONDEROSA ORIENTAL GROCERY",-78.984879,35.091148,"803 Bonanza Dr","","Fayetteville","NC","28303","2552","CUMBERLAND" 
"ALDI 02",-80.955383,35.118546,"10710 S Tryon St","","Charlotte","NC","28273","4500","MECKLENBURG" 
"PIGGLY WIGGLY 86",-77.9935,34.737015,"209 N Norwood St","","Wallace","NC","28466","2322","DUPLIN" 
"LOWES FOOD STORE 206",-80.26432,36.000542,"5034 Peters Creek Pkwy","","Winston Salem","NC","27127","7276","FORSYTH" 
"LONG BRANCH COUNTRY STORE",-78.95742,34.541668,"10065 NC Highway 72 E","","Lumberton","NC","28358","6357","ROBESON" 
"FOOD LION 536",-78.723106,35.896576,"9101 LEESVILLE RD","","RALEIGH","NC","27613","","WAKE" 
"LOWES FOOD STORE 161",-80.382607,36.030544,"2501 Lewisville Clemmons Rd","","Clemmons","NC","27012","8712","FORSYTH" 
"KEETER'S CONVENIENT MART",-77.663986,36.182945,"100 W Bryant St","","Enfield","NC","27823","1108","HALIFAX" 
"WACCAMAW MINI MART",-78.547028,34.094177,"5204 Whiteville Rd NW","","Ash","NC","28420","3716","BRUNSWICK" 
"HARRIS TEETER  112",-78.780815,35.804955,"270 Grande Heights Dr","","Cary","NC","27513","3925","WAKE" 
"GIANT PENNY GROCERY STORE",-80.795792,35.241848,"3330 The Plaza","","Charlotte","NC","28205","1665","MECKLENBURG" 
"HARRIS TEETER 030",-80.784477,35.097767,"3333 PINEVILLE-MATTHEWS RD","","CHARLOTTE","NC","28226","","MECKLENBURG" 
"BJR SALVAGE GROCERY",-81.487656,35.70055,"4455 Miller Bridge Rd","","Connelly Spg","NC","28612","7354","BURKE" 
"CEDAR LAND",-80.76133,35.211765,"4832 Central Ave Ste D","","Charlotte","NC","28205","6876","MECKLENBURG" 
"HARRIS TEETER 142",-77.370895,35.600933,"1400 CHARLES BLVD","","GREENVILLE","NC","27858","","PITT" 
"MARKET ON HAYWOOD DBA WEST VILLAGE MARKET",-82.59404,35.578407,"771 Haywood Rd","","Asheville","NC","28806","3132","BUNCOMBE" 
"GREEN STREET GROCERY",-79.983788,35.953201,"1924 E Green Dr","","High Point","NC","27260","6921","GUILFORD" 
"FOOD LION 2574",-77.863792,35.892246,"10601 E NC Highway 97","","Rocky Mount","NC","27803","8979","NASH" 
"FOOD LION 2571",-77.734108,35.07626,"5909 Hwy 11 S","","Pink Hill","NC","28572","9554","LENOIR" 
"LAS CAROLINAS SUPERMARKET #1",-78.799339,35.590981,"505 Wake Chapel Rd","","Fuquay Varina","NC","27526","1958","WAKE" 
"HANDY STOP #05",-81.204353,35.572979,"610 E Main St","","Maiden","NC","28650","1420","CATAWBA" 
"GOLD MINE GENERAL STORE & GRILLE",-81.053635,35.651287,"5949 Sherrills Ford Rd","","Catawba","NC","28609","9010","CATAWBA" 
"Discount Mart",-78.907555,35.963356,"3011 Fayetteville St","","Durham","NC","27707","4135","DURHAM" 
"LOWES FOOD STORE 207",-78.823982,35.654514,"112 Bass Lake Rd","","Holly Springs","NC","27540","7620","WAKE" 
"CVS Pharmacy 6405",-81.53656,35.301479,"300 E Grover St","","Shelby","NC","28150","3920","CLEVELAND" 
"Walmart S/C 5046",-78.493881,35.663479,"805 Town Centre Blvd","","Clayton","NC","27520","2179","JOHNSTON" 
"CIRCLE K STORE 8215",-77.449112,34.807129,"3 Aragona Blvd","","Jacksonville","NC","28540","4001","ONSLOW" 
"DEANS FARM",-77.990585,35.717033,"4231 NC Highway 42 W","","Wilson","NC","27893","7732","WILSON" 
"AL IMAN MARKET",-79.859077,36.070129,"4518 W Market St Ste C","","Greensboro","NC","27407","1543","GUILFORD" 
"CIRCLE K STORE 8221",-77.472153,34.731781,"1990 Wilmington Hwy","","Jacksonville","NC","28540","3378","ONSLOW" 
"GNS Express Mart",-77.772491,35.95776,"1637 Barnes St","","Rocky Mount","NC","27801","3074","EDGECOMBE" 
"CATAWBA FOOD STORE",-81.075363,35.707268,"111 S Main St","","Catawba","NC","28609","9044","CATAWBA" 
"FOOD LION 2556",-77.007942,35.119568,"121 Bridge Town Blvd","","New Bern","NC","28560","7192","CRAVEN" 
